,Year,Lag1,Lag2,Lag3,Lag4,Lag5,Volume,Today,Direction
962,2008,-0.2319999999999999,1.71,-1.854,-1.211,-3.0010000000000003,5.663448000000001,0.203,Up
963,2008,0.203,-0.2319999999999999,1.71,-1.854,-1.211,5.07189,2.857,Up
964,2008,2.857,0.203,-0.2319999999999999,1.71,-1.854,4.18824,0.145,Up
965,2008,0.145,2.857,0.203,-0.2319999999999999,1.71,4.534404,-0.462,Down
966,2008,-0.462,0.145,2.857,0.203,-0.2319999999999999,4.063548,-0.725,Down
967,2008,-0.725,-0.462,0.145,2.857,0.203,3.530036,-3.159,Down
968,2008,-3.159,-0.725,-0.462,0.145,2.857,5.017530000000001,0.7559999999999999,Up
969,2008,0.7559999999999999,-3.159,-0.725,-0.462,0.145,6.883584,0.27,Up
970,2008,0.27,0.7559999999999999,-3.159,-0.725,-0.462,9.328214,-3.3310000000000004,Down
971,2008,-3.3310000000000004,0.27,0.7559999999999999,-3.159,-0.725,5.319894000000001,-9.399,Down
972,2008,-9.399,-3.3310000000000004,0.27,0.7559999999999999,-3.159,6.205326,-18.195,Down
973,2008,-18.195,-9.399,-3.3310000000000004,0.27,0.7559999999999999,8.4033579,4.596,Up
974,2008,4.596,-18.195,-9.399,-3.3310000000000004,0.27,7.306794,-6.781000000000001,Down
975,2008,-6.781000000000001,4.596,-18.195,-9.399,-3.3310000000000004,6.035936,10.491,Up
976,2008,10.491,-6.781000000000001,4.596,-18.195,-9.399,6.460596,-3.898,Down
977,2008,-3.898,10.491,-6.781000000000001,4.596,-18.195,5.296816000000001,-6.198,Down
978,2008,-6.198,-3.898,10.491,-6.781000000000001,4.596,5.812933999999999,-8.389,Down
979,2008,-8.389,-6.198,-3.898,10.491,-6.781000000000001,7.34904,12.026,Up
980,2008,12.026,-8.389,-6.198,-3.898,10.491,5.841565,-2.251,Down
981,2008,-2.251,12.026,-8.389,-6.198,-3.898,6.09395,0.418,Up
982,2008,0.418,-2.251,12.026,-8.389,-6.198,5.932454,0.926,Up
983,2008,0.926,0.418,-2.251,12.026,-8.389,5.855972,-1.6980000000000002,Down
984,2008,-1.6980000000000002,0.926,0.418,-2.251,12.026,3.087105,6.76,Up
985,2009,6.76,-1.6980000000000002,0.926,0.418,-2.251,3.79311,-4.448,Down
986,2009,-4.448,6.76,-1.6980000000000002,0.926,0.418,5.043904,-4.518,Down
987,2009,-4.518,-4.448,6.76,-1.6980000000000002,0.926,5.948758,-2.137,Down
988,2009,-2.137,-4.518,-4.448,6.76,-1.6980000000000002,6.1297625,-0.73,Down
989,2009,-0.73,-2.137,-4.518,-4.448,6.76,5.602004,5.172999999999999,Up
990,2009,5.172999999999999,-0.73,-2.137,-4.518,-4.448,6.217632,-4.808,Down
991,2009,-4.808,5.172999999999999,-0.73,-2.137,-4.518,6.0088219,-6.867999999999999,Down
992,2009,-6.867999999999999,-4.808,5.172999999999999,-0.73,-2.137,6.4015151,-4.54,Down
993,2009,-4.54,-6.867999999999999,-4.808,5.172999999999999,-0.73,7.5507758,-7.035,Down
994,2009,-7.035,-4.54,-6.867999999999999,-4.808,5.172999999999999,7.592844,10.707,Up
995,2009,10.707,-7.035,-4.54,-6.867999999999999,-4.808,7.4594358,1.585,Up
996,2009,1.585,10.707,-7.035,-4.54,-6.867999999999999,7.963276,6.167999999999999,Up
997,2009,6.167999999999999,1.585,10.707,-7.035,-4.54,6.952819900000001,3.255,Up
998,2009,3.255,6.167999999999999,1.585,10.707,-7.035,6.2868699,1.669,Up
999,2009,1.669,3.255,6.167999999999999,1.585,10.707,6.226187599999999,1.5219999999999998,Up
1000,2009,1.5219999999999998,1.669,3.255,6.167999999999999,1.585,6.8393019,-0.3879999999999999,Down
1001,2009,-0.3879999999999999,1.5219999999999998,1.669,3.255,6.167999999999999,7.083169900000001,1.3030000000000002,Up
1002,2009,1.3030000000000002,-0.3879999999999999,1.5219999999999998,1.669,3.255,6.043558,5.893,Up
1003,2009,5.893,1.3030000000000002,-0.3879999999999999,1.5219999999999998,1.669,7.952024000000001,-4.988,Down
1004,2009,-4.988,5.893,1.3030000000000002,-0.3879999999999999,1.5219999999999998,6.337752,0.467,Up
1005,2009,0.467,-4.988,5.893,1.3030000000000002,-0.3879999999999999,6.339728,3.623,Up
1006,2009,3.623,0.467,-4.988,5.893,1.3030000000000002,5.7888125,2.279,Up
1007,2009,2.279,3.623,0.467,-4.988,5.893,5.66247,0.6509999999999999,Up
1008,2009,0.6509999999999999,2.279,3.623,0.467,-4.988,4.866352,-2.64,Down
1009,2009,-2.64,0.6509999999999999,2.279,3.623,0.467,5.114026,-0.253,Down
1010,2009,-0.253,-2.64,0.6509999999999999,2.279,3.623,5.119916,-2.446,Down
1011,2009,-2.446,-0.253,-2.64,0.6509999999999999,2.279,4.172432499999999,-1.929,Down
1012,2009,-1.929,-2.446,-0.253,-2.64,0.6509999999999999,4.673382,6.9670000000000005,Up
1013,2009,6.9670000000000005,-1.929,-2.446,-0.253,-2.64,4.785464,4.134,Up
1014,2009,4.134,6.9670000000000005,-1.929,-2.446,-0.253,5.0033,0.8390000000000001,Up
1015,2009,0.8390000000000001,4.134,6.9670000000000005,-1.929,-2.446,5.294932,2.329,Up
1016,2009,2.329,0.8390000000000001,4.134,6.9670000000000005,-1.929,6.4279459,-0.632,Down
1017,2009,-0.632,2.329,0.8390000000000001,4.134,6.9670000000000005,5.373764,2.195,Up
1018,2009,2.195,-0.632,2.329,0.8390000000000001,4.134,4.66465,0.273,Up
1019,2009,0.273,2.195,-0.632,2.329,0.8390000000000001,5.744582,-1.218,Down
1020,2009,-1.218,0.273,2.195,-0.632,2.329,5.28626,2.591,Up
1021,2009,2.591,-1.218,0.273,2.195,-0.632,5.1379225,2.452,Up
1022,2009,2.452,2.591,-1.218,0.273,2.195,6.0469679,-2.239,Down
1023,2009,-2.239,2.452,2.591,-1.218,0.273,5.081302,-1.836,Down
1024,2009,-1.836,-2.239,2.452,2.591,-1.218,5.2100800000000005,4.513999999999999,Up
1025,2009,4.513999999999999,-1.836,-2.239,2.452,2.591,4.46671,1.511,Up
1026,2009,1.511,4.513999999999999,-1.836,-2.239,2.452,4.74037,-0.743,Down
1027,2009,-0.743,1.511,4.513999999999999,-1.836,-2.239,5.118466000000001,-4.021,Down
1028,2009,-4.021,-0.743,1.511,4.513999999999999,-1.836,6.081714,3.195,Up
1029,2009,3.195,-4.021,-0.743,1.511,4.513999999999999,5.2902260000000005,2.261,Up
1030,2009,2.261,3.195,-4.021,-0.743,1.511,4.218872,-0.192,Down
1031,2009,-0.192,2.261,3.195,-4.021,-0.743,4.122504,0.01,Up
1032,2009,0.01,-0.192,2.261,3.195,-4.021,3.232,1.328,Up
1033,2009,1.328,0.01,-0.192,2.261,3.195,4.535468,0.039,Up
1034,2009,0.039,1.328,0.01,-0.192,2.261,4.150876,-0.356,Down
1035,2009,-0.356,0.039,1.328,0.01,-0.192,5.672874,2.178,Up
1036,2009,2.178,-0.356,0.039,1.328,0.01,3.0132625,-1.01,Down
1037,2010,-1.01,2.178,-0.356,0.039,1.328,2.3904275,2.68,Up
1038,2010,2.68,-1.01,2.178,-0.356,0.039,4.22307,-0.782,Down
1039,2010,-0.782,2.68,-1.01,2.178,-0.356,4.363246,-3.897,Down
1040,2010,-3.897,-0.782,2.68,-1.01,2.178,5.6545824,-1.639,Down
1041,2010,-1.639,-3.897,-0.782,2.68,-1.01,5.079534,-0.715,Down
1042,2010,-0.715,-1.639,-3.897,-0.782,2.68,5.082237999999999,0.8740000000000001,Up
1043,2010,0.8740000000000001,-0.715,-1.639,-3.897,-0.782,4.403416,3.13,Up
1044,2010,3.13,0.8740000000000001,-0.715,-1.639,-3.897,4.040725,-0.422,Down
1045,2010,-0.422,3.13,0.8740000000000001,-0.715,-1.639,4.194033999999999,3.097,Up
1046,2010,3.097,-0.422,3.13,0.8740000000000001,-0.715,4.002330000000001,0.991,Up
1047,2010,0.991,3.097,-0.422,3.13,0.8740000000000001,4.805318,0.862,Up
1048,2010,0.862,0.991,3.097,-0.422,3.13,4.5888,0.5770000000000001,Up
1049,2010,0.5770000000000001,0.862,0.991,3.097,-0.422,4.751278,0.987,Up
1050,2010,0.987,0.5770000000000001,0.862,0.991,3.097,4.2379475,1.381,Up
1051,2010,1.381,0.987,0.5770000000000001,0.862,0.991,4.4615540000000005,-0.188,Down
1052,2010,-0.188,1.381,0.987,0.5770000000000001,0.862,5.974901999999999,2.11,Up
1053,2010,2.11,-0.188,1.381,0.987,0.5770000000000001,5.800096,-2.513,Down
1054,2010,-2.513,2.11,-0.188,1.381,0.987,6.310455999999999,-6.388,Down
1055,2010,-6.388,-2.513,2.11,-0.188,1.381,7.683886,2.232,Up
1056,2010,2.232,-6.388,-2.513,2.11,-0.188,5.79175,-4.226,Down
1057,2010,-4.226,2.232,-6.388,-2.513,2.11,6.5280519,0.158,Up
1058,2010,0.158,-4.226,2.232,-6.388,-2.513,5.528868,-2.252,Down
1059,2010,-2.252,0.158,-4.226,2.232,-6.388,5.3685975,2.509,Up
1060,2010,2.509,-2.252,0.158,-4.226,2.232,5.369514,2.374,Up
1061,2010,2.374,2.509,-2.252,0.158,-4.226,4.637208,-3.646,Down
1062,2010,-3.646,2.374,2.509,-2.252,0.158,4.699712,-5.032,Down
1063,2010,-5.032,-3.646,2.374,2.509,-2.252,5.100892,5.416,Up
1064,2010,5.416,-5.032,-3.646,2.374,2.509,4.4193725,-1.213,Down
1065,2010,-1.213,5.416,-5.032,-3.646,2.374,4.487664,3.548,Up
1066,2010,3.548,-1.213,5.416,-5.032,-3.646,4.580286,-0.096,Down
1067,2010,-0.096,3.548,-1.213,5.416,-5.032,4.271319999999999,1.819,Up
1068,2010,1.819,-0.096,3.548,-1.213,5.416,3.96346,-3.779,Down
1069,2010,-3.779,1.819,-0.096,3.548,-1.213,3.906558,-0.7,Down
1070,2010,-0.7,-3.779,1.819,-0.096,3.548,3.777406,-0.6629999999999999,Down
1071,2010,-0.6629999999999999,-0.7,-3.779,1.819,-0.096,3.951328,3.75,Up
1072,2010,3.75,-0.6629999999999999,-0.7,-3.779,1.819,3.71847,0.456,Up
1073,2010,0.456,3.75,-0.6629999999999999,-0.7,-3.779,3.1952375,1.446,Up
1074,2010,1.446,0.456,3.75,-0.6629999999999999,-0.7,3.972432,2.05,Up
1075,2010,2.05,1.446,0.456,3.75,-0.6629999999999999,3.884522,-0.212,Down
1076,2010,-0.212,2.05,1.446,0.456,3.75,4.03741,1.65,Up
1077,2010,1.65,-0.212,2.05,1.446,0.456,3.905616,0.948,Up
1078,2010,0.948,1.65,-0.212,2.05,1.446,4.44916,0.586,Up
1079,2010,0.586,0.948,1.65,-0.212,2.05,4.576282,0.015,Up
1080,2010,0.015,0.586,0.948,1.65,-0.212,4.116414,3.599,Up
1081,2010,3.599,0.015,0.586,0.948,1.65,4.798758,-2.173,Down
1082,2010,-2.173,3.599,0.015,0.586,0.948,4.298262,0.043,Up
1083,2010,0.043,-2.173,3.599,0.015,0.586,4.177436,-0.861,Down
1084,2010,-0.861,0.043,-2.173,3.599,0.015,3.20516,2.969,Up
1085,2010,2.969,-0.861,0.043,-2.173,3.599,4.242568,1.281,Up
1086,2010,1.281,2.969,-0.861,0.043,-2.173,4.835082,0.283,Up
1087,2010,0.283,1.281,2.969,-0.861,0.043,4.454044000000001,1.034,Up
1088,2010,1.034,0.283,1.281,2.969,-0.861,2.707105,0.069,Up
